time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number
149.16666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
174.16666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
199.16666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
224.16666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
249.16666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
274.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
299.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
324.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
349.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
374.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
399.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
424.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
449.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
474.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
499.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
524.1666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
549.1666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
574.1666666666666,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
599.1666666666666,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
624.1666666666666,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
649.1666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
674.1666666666666,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
699.1666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
724.1666666666666,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
749.1666666666666,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
774.1666666666666,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
799.1666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
824.1666666666666,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
849.1666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
874.1666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
899.1666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
924.1666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
949.1666666666666,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
974.1666666666666,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
999.1666666666666,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1024.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1049.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1074.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1099.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1124.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1149.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1174.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1199.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1224.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1249.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1274.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1299.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1324.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1349.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1374.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1399.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1424.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1449.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1474.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1499.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1524.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1549.1666666666667,37.0,0.036,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1574.1666666666667,37.1,0.036,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1599.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1624.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1649.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1674.1666666666667,37.0,0.036,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1699.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1724.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1749.1666666666667,37.0,0.036,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1774.1666666666667,37.0,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1799.1666666666667,37.1,0.037,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1824.1666666666667,37.1,0.036,blank,A02,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
24.166666666666668,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
49.166666666666664,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
74.16666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
99.16666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
124.16666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
149.16666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
174.16666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
199.16666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
224.16666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
249.16666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
274.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
299.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
324.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
349.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
374.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
399.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
424.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
449.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
474.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
499.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
524.1666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
549.1666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
574.1666666666666,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
599.1666666666666,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
624.1666666666666,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
649.1666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
674.1666666666666,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
699.1666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
724.1666666666666,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
749.1666666666666,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
774.1666666666666,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
799.1666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
824.1666666666666,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
849.1666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
874.1666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
899.1666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
924.1666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
949.1666666666666,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
974.1666666666666,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
999.1666666666666,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1024.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1049.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1074.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1099.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1124.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1149.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1174.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1199.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1224.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1249.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1274.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1299.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1324.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1349.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1374.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1399.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1424.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1449.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1474.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1499.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1524.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1549.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1574.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1599.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1624.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1649.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1674.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1699.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1724.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1749.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1774.1666666666667,37.0,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1799.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
1824.1666666666667,37.1,0.037,blank,A03,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210608,2
24.166666666666668,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
49.166666666666664,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
74.16666666666667,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
99.16666666666667,37.1,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
124.16666666666667,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
149.16666666666666,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
174.16666666666666,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
199.16666666666666,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
224.16666666666666,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
249.16666666666666,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
274.1666666666667,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
299.1666666666667,37.1,0.037,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
324.1666666666667,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
349.1666666666667,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
374.1666666666667,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
399.1666666666667,37.0,0.037,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
424.1666666666667,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
449.1666666666667,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
474.1666666666667,37.1,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
499.1666666666667,37.1,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
524.1666666666666,37.0,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
549.1666666666666,37.0,0.037,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
574.1666666666666,37.1,0.038,blank,A04,M9_0.5%_glucose,5_µg/ml_tc,blank,blank,20210608,2
